,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448
  [321.34656    254.83424      0.62753975]
  [329.15564    312.5468       0.5695618 ]
  [284.15012    123.75282      0.6328958 ]
  [292.98087    123.7747       0.7475693 ]
  [  0.           0.           0.        ]
  [304.71127    124.74525      0.64884657]
  [325.25967    323.3166       0.5018471 ]
  [333.10217    323.30093      0.5266318 ]
  [329.17252    316.47232      0.40126523]
  [262.67523    321.3722       0.3956328 ]
  [257.76422    319.39725      0.3964986 ]
  [267.5321     315.49084      0.3769015 ]]]","[[[2.90074341e+02 1.28673721e+02 8.26356351e-01]
  [2.93930054e+02 1.52147339e+02 8.25587094e-01]
  [2.73441254e+02 1.51167221e+02 8.17681432e-01]
  [2.47968506e+02 1.29650208e+02 8.47074151e-01]
  [2.75376587e+02 1.21817604e+02 7.40906000e-01]
  [3.13511017e+02 1.54056732e+02 6.41357720e-01]
  [3.48719574e+02 1.38424225e+02 1.93703949e-01]
  [3.34058899e+02 1.30597000e+02 8.19456428e-02]
  [2.98860504e+02 2.15697754e+02 6.60379589e-01]
  [2.85154938e+02 2.16667404e+02 6.52362466e-01]
  [2.72446472e+02 2.63626678e+02 6.54910207e-01]
  [2.66559357e+02 3.04715363e+02 4.74077135e-01]
  [3.12555084e+02 2.14739288e+02 6.23550475e-01]
  [3.24292511e+02 2.53859863e+02 4.66215044e-01]
  [3.29165527e+02 3.06686615e+02 3.78640711e-01]
  [2.86133240e+02 1.23753296e+02 7.98222184e-01]
  [2.96900879e+02 1.25685219e+02 7.95495629e-01]
  [2.79275238e+02 1.27676003e+02 1.73959598e-01]
  [3.05699036e+02 1.29650436e+02 5.91443658e-01]
  [3.26228271e+02 3.24268768e+02 4.40306604e-01]
  [3.34075714e+02 3.22344177e+02 4.56203938e-01]
  [3.26252930e+02 3.13527985e+02 2.80728400e-01]
  [2.66551514e+02 3.21358429e+02 3.46058786e-01]
  [2.59717621e+02 3.19391541e+02 3.51583600e-01]
  [2.67556610e+02 3.10582031e+02 2.75331855e-01]]]","[[[291.02908    130.62186      0.83997685]
  [292.9675     153.12332      0.8974232 ]
  [272.4428     152.14642      0.85066557]
  [246.004      131.58409      0.8642631 ]
  [272.4381     124.73021      0.76035506]
  [312.55368    154.0947       0.80160743]
  [347.7616     144.25957      0.8554257 ]
  [331.11197    132.53937      0.6078336 ]
  [296.91934    216.66252      0.682546  ]
  [284.16467    216.69781      0.65984756]
  [275.36273    266.57968      0.7212883 ]
  [265.5811     307.65656      0.5455289 ]
  [310.6173     215.68974      0.667014  ]
  [326.23587    253.85216      0.6327067 ]
  [330.13638    303.73804      0.5798666 ]
  [287.10022    126.70008      0.83140826]
  [296.89664    127.688385     0.814463  ]
  [282.2162     131.5876       0.36891693]
  [304.71262    134.49326      0.6979945 ]
  [327.22412    321.3715       0.6175174 ]
  [336.0041     320.373        0.62437433]
  [327.22083    308.63657      0.4137264 ]
  [266.56174    321.33148      0.48016435]
  [259.7066     318.4395       0.4705186 ]
  [265.60934    311.5768       0.3534125 ]]]","[[[2.92008057e+02 1.41337784e+02 8.05485785e-01]
  [2.91012268e+02 1.57010468e+02 8.32480669e-01]
  [2.70466797e+02 1.56987381e+02 8.13384295e-01]
  [2.41140869e+02 1.37452301e+02 8.66627157e-01]
  [2.73407532e+02 1.27646614e+02 6.72519624e-01]
  [3.11546387e+02 1.57970047e+02 7.74624527e-01]
  [3.43873199e+02 1.52127792e+02 8.50753665e-01]
  [3.26228180e+02 1.37443634e+02 4.46115553e-01]
  [2.95934509e+02 2.19625229e+02 6.61818743e-01]
  [2.82202728e+02 2.20610291e+02 6.40728176e-01]
  [2.71469635e+02 2.68534485e+02 4.74275887e-01]
  [2.67521698e+02 3.01808167e+02 6.28051758e-01]
  [3.10617920e+02 2.18653137e+02 6.37374163e-01]
  [3.26222992e+02 2.56793762e+02 6.09104037e-01]
  [3.30156281e+02 3.11561157e+02 4.33972001e-01]
  [2.87121124e+02 1.36460571e+02 8.20584476e-01]
  [2.95907990e+02 1.36479889e+02 8.37226748e-01]
  [2.80269867e+02 1.39378754e+02 6.97202384e-01]
  [3.01820557e+02 1.38458313e+02 6.11728847e-01]
  [3.27211517e+02 3.25257935e+02 3.67718458e-01]
  [3.36043549e+02 3.24277893e+02 3.76887470e-01]
  [3.27213593e+02 3.16460785e+02 2.89680749e-01]
  [2.67524109e+02 3.22307434e+02 4.87737656e-01]
  [2.60681610e+02 3.18439636e+02 5.00109494e-01]
  [2.68539825e+02 3.02765686e+02 4.48759019e-01]]]","[[[285.18405    145.3086       0.91910905]
  [286.1175     160.89096      0.88225675]
  [266.58365    159.96793      0.8325314 ]
  [245.06131    146.2658       0.7852627 ]
  [256.7811     128.64444      0.48739156]
  [304.72736    160.8947       0.82935166]
  [333.10446    153.0863       0.8664881 ]
  [323.29257    138.43567      0.70457566]
  [289.07782    221.5613       0.70449114]
  [276.34085    222.54861      0.6967382 ]
  [270.47818    270.45987      0.7391352 ]
  [267.52292    303.75436      0.7621725 ]
  [302.76547    220.60838      0.68437576]
  [319.37653    262.66455      0.65433   ]
  [329.17178    308.6321       0.5581801 ]
  [281.26385    141.36084      0.86714673]
  [290.99634    142.3336       0.8940238 ]
  [276.35068    143.29613      0.49000448]
  [297.87622    143.3414       0.7557886 ]
  [328.1984     322.33557      0.55197436]
  [336.0209     321.34122      0.58230245]
  [329.15634    313.5091       0.392162  ]
  [266.5934     320.35724      0.6813245 ]
  [260.6761     317.46173      0.7253531 ]
  [268.53607    305.6757       0.59535503]]]","[[[2.8419077e+02 1.4625841e+02 9.1489822e-01]
  [2.8515100e+02 1.6192996e+02 8.6673063e-01]
  [2.6658704e+02 1.6191727e+02 8.0518687e-01]
  [2.5089481e+02 1.5408832e+02 7.7184069e-01]
  [2.5481839e+02 1.3745094e+02 6.5775990e-01]
  [3.0372345e+02 1.6286259e+02 7.6702702e-01]
  [3.1938965e+02 1.5601933e+02 3.0165446e-01]
  [3.1548328e+02 1.4232657e+02 1.3341123e-01]
  [2.8518359e+02 2.2549208e+02 7.5510979e-01]
  [2.7146393e+02 2.2549907e+02 7.2549617e-01]
  [2.6951236e+02 2.7147260e+02 7.6870435e-01]
  [2.6753482e+02 3.0668488e+02 7.6495171e-01]
  [2.9980817e+02 2.2547856e+02 7.2767133e-01]
  [3.1253806e+02 2.6756900e+02 7.8977597e-01]
  [3.2723660e+02 3.0960101e+02 5.8514994e-01]
  [2.7931680e+02 1.4231262e+02 8.9158034e-01]
  [2.8907944e+02 1.4328186e+02 8.8993353e-01]
  [2.7437393e+02 1.4334346e+02 5.5723113e-01]
  [2.9688281e+02 1.4429828e+02 6.8781644e-01]
  [3.2723010e+02 3.2430215e+02 6.1575687e-01]
  [3.3409064e+02 3.2232883e+02 6.0232759e-01]
  [3.3113992e+02 3.1548743e+02 3.8354754e-01]
  [2.6654678e+02 3.2037732e+02 6.5733749e-01]
  [2.5973752e+02 3.1841345e+02 7.0529902e-01]
  [2.6951483e+02 3.0861215e+02 5.6518626e-01]]]","[[[2.7926736e+02 1.5112479e+02 4.9719024e-01]
  [2.8028525e+02 1.6190977e+02 4.3369797e-01]
  [2.6168051e+02 1.6387354e+02 3.9052841e-01]
  [2.5482182e+02 2.0885590e+02 1.8928221e-01]
  [2.4800092e+02 2.4405469e+02 2.0444454e-01]
  [2.9884628e+02 1.5995319e+02 3.3039135e-01]
  [2.9396326e+02 1.8246152e+02 1.8145791e-01]
  [2.8809393e+02 1.6581781e+02 8.6902007e-02]
  [2.7730374e+02 2.2842723e+02 4.8571768e-01]
  [2.6463596e+02 2.2841878e+02 4.4572479e-01]
  [2.6656277e+02 2.6949118e+02 5.5186117e-01]
  [2.6751730e+02 3.0665228e+02 6.6375101e-01]
  [2.8908713e+02 2.2938585e+02 4.4818667e-01]
  [2.8517978e+02 2.6461224e+02 6.3442600e-01]
  [3.0761896e+02 2.9592722e+02 7.5785190e-01]
  [2.7442194e+02 1.4529973e+02 4.6818167e-01]
  [2.8415860e+02 1.4526427e+02 4.8190668e-01]
  [2.6949194e+02 1.4819734e+02 2.1343845e-01]
  [2.9104358e+02 1.4525703e+02 2.5986630e-01]
  [3.0862387e+02 3.1938995e+02 6.8495762e-01]
  [3.1450586e+02 3.1644485e+02 6.4877665e-01]
  [3.0962927e+02 2.9494537e+02 5.4101968e-01]
  [2.6365778e+02 3.2136691e+02 4.9761504e-01]
  [2.5974100e+02 3.1842386e+02 5.1205540e-01]
  [2.7046487e+02 3.0962207e+02 5.1632780e-01]]]","[[[2.7730917e+02 1.5016112e+02 4.8945135e-01]
  [2.7830606e+02 1.6677814e+02 4.5290521e-01]
  [2.5874692e+02 1.6778220e+02 4.2784747e-01]
  [2.4994052e+02 2.0202347e+02 1.2792127e-01]
  [2.4310765e+02 2.5678714e+02 6.2797733e-02]
  [2.9981610e+02 1.6579819e+02 3.6497477e-01]
  [2.9592990e+02 1.9613834e+02 1.4306632e-01]
  [2.8028046e+02 1.9712796e+02 7.9107910e-02]
  [2.7535785e+02 2.2548393e+02 1.9875351e-01]
  [2.6071472e+02 2.2255714e+02 1.7571320e-01]
  [2.6657953e+02 2.6657043e+02 1.3033323e-01]
  [2.7244495e+02 3.0960120e+02 1.2672190e-01]
  [2.8908533e+02 2.2449834e+02 1.7628013e-01]
  [2.6951868e+02 2.6461487e+02 9.4607070e-02]
  [2.7534952e+02 3.0667752e+02 1.1059408e-01]
  [2.7051053e+02 1.4528117e+02 5.2864432e-01]
  [2.8123816e+02 1.4432310e+02 4.9127907e-01]
  [2.6462567e+02 1.4920007e+02 3.8925773e-01]
  [2.9002557e+02 1.4623067e+02 3.3899230e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7636078e+02 3.1647757e+02 1.0443231e-01]
  [2.7534308e+02 3.2230515e+02 5.2390851e-02]
  [2.7438013e+02 3.2229846e+02 5.9177242e-02]
  [2.7635925e+02 3.1743091e+02 1.0142726e-01]]]","[[[2.7635956e+02 1.5311375e+02 6.4202899e-01]
  [2.7734741e+02 1.7072987e+02 6.5967047e-01]
  [2.5778012e+02 1.6973631e+02 6.4956129e-01]
  [2.4995593e+02 2.0297525e+02 2.1383195e-01]
  [2.4311113e+02 2.2941422e+02 1.1927217e-01]
  [2.9785693e+02 1.7266190e+02 4.6924108e-01]
  [2.9691281e+02 1.9517618e+02 1.5169883e-01]
  [2.7829230e+02 1.8145526e+02 1.2333910e-01]
  [2.7049017e+02 2.2841492e+02 5.2838588e-01]
  [2.5874750e+02 2.2646658e+02 5.0650603e-01]
  [2.5680972e+02 2.7146448e+02 1.8974182e-01]
  [2.6462613e+02 3.0569925e+02 2.5386435e-01]
  [2.8221121e+02 2.2940443e+02 4.7101575e-01]
  [2.6756229e+02 2.6559296e+02 4.6746248e-01]
  [2.7148691e+02 3.0568463e+02 3.3558533e-01]
  [2.7149289e+02 1.4918564e+02 6.4394706e-01]
  [2.8123315e+02 1.4917114e+02 6.1752826e-01]
  [2.6655371e+02 1.5209114e+02 5.3229547e-01]
  [2.8906021e+02 1.5016446e+02 4.1936404e-01]
  [2.5777917e+02 3.2234244e+02 1.4825681e-01]
  [2.6560675e+02 3.2426871e+02 1.6168469e-01]
  [2.7732202e+02 3.1451004e+02 2.5632948e-01]
  [2.6068793e+02 3.2526782e+02 1.2746027e-01]
  [2.5777579e+02 3.2232483e+02 1.4934555e-01]
  [2.6364850e+02 3.0571823e+02 1.4319211e-01]]]","[[[2.7437698e+02 1.4919194e+02 6.8858808e-01]
  [2.7831213e+02 1.5996466e+02 8.1065249e-01]
  [2.5872794e+02 1.6286653e+02 7.3615777e-01]
  [2.3332080e+02 1.9121654e+02 8.0706805e-01]
  [2.4797498e+02 1.8049736e+02 6.6461945e-01]
  [2.9884375e+02 1.5702261e+02 7.0526564e-01]
  [3.1742340e+02 1.7364906e+02 6.9885767e-01]
  [2.9002625e+02 1.5799886e+02 7.4603128e-01]
  [2.7735086e+02 2.1474159e+02 4.2820156e-01]
  [2.6267490e+02 2.1668336e+02 4.4499847e-01]
  [2.5774338e+02 2.3234108e+02 3.7044424e-01]
  [2.6756512e+02 3.0472861e+02 3.3825737e-01]
  [2.9201349e+02 2.1374449e+02 3.7826025e-01]
  [2.7635452e+02 2.3820251e+02 1.2309057e-01]
  [2.7049539e+02 3.0373825e+02 8.2210064e-02]
  [2.6950745e+02 1.4526776e+02 7.4952704e-01]
  [2.7832660e+02 1.4426279e+02 7.2939360e-01]
  [2.6363800e+02 1.4720680e+02 3.5802671e-01]
  [2.8810165e+02 1.4328552e+02 5.8891511e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7735757e+02 3.1841306e+02 6.9658734e-02]
  [2.5288017e+02 3.2625427e+02 1.2798059e-01]
  [2.5482896e+02 3.2136090e+02 1.4584890e-01]
  [2.7632596e+02 3.1254398e+02 1.9177669e-01]]]","[[[2.7341333e+02 1.4036031e+02 6.0378325e-01]
  [2.7832275e+02 1.4823657e+02 8.3991301e-01]
  [2.5679852e+02 1.5116312e+02 8.1003451e-01]
  [2.2745384e+02 1.7265584e+02 8.3729589e-01]
  [2.4703439e+02 1.9126848e+02 7.7261549e-01]
  [2.9980194e+02 1.4625577e+02 7.8471589e-01]
  [3.2331573e+02 1.3747237e+02 8.2244289e-01]
  [2.9297601e+02 1.3645290e+02 5.5958283e-01]
  [2.8024799e+02 2.0886195e+02 3.9477551e-01]
  [2.6365643e+02 2.1079639e+02 4.4808561e-01]
  [2.6558496e+02 2.5483865e+02 3.6497062e-01]
  [2.6656403e+02 3.0569583e+02 2.3631927e-01]
  [2.9591052e+02 2.0690839e+02 3.3495292e-01]
  [3.2918063e+02 2.7535995e+02 8.9250848e-02]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.6947870e+02 1.3549339e+02 6.8634796e-01]
  [2.7829926e+02 1.3451651e+02 5.5913925e-01]
  [2.6365320e+02 1.3551201e+02 2.6159757e-01]
  [2.8906680e+02 1.3061504e+02 4.7587281e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.6558572e+02 3.2428714e+02 8.0038838e-02]
  [2.5776721e+02 3.2136911e+02 1.1147585e-01]
  [2.6950220e+02 3.1059225e+02 1.3196798e-01]]]","[[[276.3538     135.46165      0.8639575 ]
  [277.30475    141.35953      0.89433205]
  [254.82973    143.28925      0.8019965 ]
  [224.54468    164.85938      0.8668957 ]
  [244.0469     190.25873      0.7883461 ]
  [297.89478    139.39171      0.81558424]
  [323.28876    123.78391      0.8238562 ]
  [297.856      121.76473      0.690855  ]
  [274.37656    204.93205      0.7078278 ]
  [260.72653    204.94888      0.702492  ]
  [262.64432    255.80928      0.68545586]
  [264.64056    303.7626       0.529864  ]
  [287.08643    204.94432      0.69742954]
  [279.30408    251.89824      0.7470615 ]
  [284.20398    300.80212      0.5638982 ]
  [271.45255    130.58226      0.89639175]
  [280.24582    129.63094      0.88148254]
  [264.62692    129.66008      0.63672906]
  [288.09705    127.659775     0.6102366 ]
  [278.29944    321.3525       0.5234057 ]
  [285.1743     320.37424      0.52855515]
  [286.13403    305.7151       0.37452418]
  [259.6944     325.26633      0.48146778]
  [256.77124    323.2794       0.4547509 ]
  [270.4958     311.57712      0.33579278]]]","[[[277.29755    130.59605      0.9139587 ]
  [275.38437    133.51752      0.8262758 ]
  [252.87256    134.53383      0.7898616 ]
  [223.56825    158.93997      0.89192927]
  [244.04204    187.34222      0.82200176]
  [297.8936     130.58293      0.7896206 ]
  [317.43317    112.02101      0.78502035]
  [309.62115     98.301605     0.37081444]
  [278.27264    201.0318       0.76635754]
  [263.64993    202.03383      0.7353384 ]
  [263.64914    253.8747       0.76728255]
  [265.58246    301.79575      0.79601055]
  [291.99228    200.03065      0.7162993 ]
  [293.0082     247.9805       0.75339806]
  [295.89636    300.78766      0.7973627 ]
  [271.46268    125.71262      0.89077425]
  [281.22787    125.704445     0.88517034]
  [263.61865    124.7172       0.7032    ]
  [288.09906    122.76818      0.451111  ]
  [300.81522    321.3477       0.7219489 ]
  [306.66278    317.45743      0.71514523]
  [291.02963    303.72568      0.6378301 ]
  [267.52914    321.3644       0.78136855]
  [260.67517    319.3806       0.75755537]
  [268.5463     304.7098       0.6729135 ]]]","[[[276.37253    127.660995     0.91295636]
  [274.42123    133.52791      0.8481386 ]
  [252.87808    135.51393      0.7938069 ]
  [228.44109    159.97672      0.8866787 ]
  [240.1488     187.31824      0.81188536]
  [296.8771     129.654        0.82238764]
  [316.44794    113.97791      0.7837113 ]
  [324.24823     94.38504      0.7687754 ]
  [281.2642     199.0684       0.6952391 ]
  [268.5186     201.02942      0.69691384]
  [266.55792    253.83258      0.67634547]
  [265.6207     302.77408      0.7104499 ]
  [294.93335    197.1293       0.66770506]
  [301.79776    242.10675      0.43246043]
  [309.58804    300.82285      0.5496147 ]
  [271.44543    121.83475      0.9199527 ]
  [281.2275     121.815735     0.90385324]
  [262.67505    121.83037      0.7598561 ]
  [289.04834    119.842926     0.45147598]
  [310.60938    324.28052      0.44060218]
  [316.47714    321.3725       0.476062  ]
  [304.7026     305.69522      0.37664095]
  [267.5583     322.32187      0.7426417 ]
  [260.69977    320.35236      0.7350098 ]
  [269.48395    305.70166      0.5136357 ]]]","[[[2.76375641e+02 1.27642311e+02 9.17188227e-01]
  [2.72455078e+02 1.34523331e+02 8.46181273e-01]
  [2.51880798e+02 1.35490997e+02 7.79030681e-01]
  [2.31381653e+02 1.63868088e+02 8.33697557e-01]
  [2.41142868e+02 1.89284241e+02 7.81571150e-01]
  [2.94912170e+02 1.32573166e+02 8.18727493e-01]
  [3.15460205e+02 1.13990196e+02 7.35503137e-01]
  [3.28187134e+02 9.24594574e+01 7.69809008e-01]
  [2.77349060e+02 1.96144211e+02 5.63317180e-01]
  [2.62674530e+02 1.97138229e+02 5.36485434e-01]
  [2.65611359e+02 2.52879593e+02 5.19480944e-01]
  [2.66572479e+02 3.02756042e+02 6.89428985e-01]
  [2.91999298e+02 1.95144714e+02 5.13862133e-01]
  [3.02748230e+02 2.34285980e+02 2.16008097e-01]
  [3.12527924e+02 2.98832916e+02 4.06889915e-01]
  [2.71433899e+02 1.21815865e+02 9.33558404e-01]
  [2.81218872e+02 1.21806564e+02 9.11533237e-01]
  [2.62646790e+02 1.21825874e+02 7.89801240e-01]
  [2.88077911e+02 1.20831726e+02 3.98508430e-01]
  [3.10601746e+02 3.25255829e+02 4.59885031e-01]
  [3.16433441e+02 3.23298553e+02 4.40935642e-01]
  [3.10590485e+02 3.00802429e+02 2.69093424e-01]
  [2.67547150e+02 3.22319214e+02 7.07399070e-01]
  [2.60703888e+02 3.19414490e+02 7.04340339e-01]
  [2.69508301e+02 3.05690277e+02 4.86883759e-01]]]","[[[2.75356842e+02 1.27647118e+02 8.74487519e-01]
  [2.72459198e+02 1.36469299e+02 8.58133495e-01]
  [2.51895599e+02 1.37417847e+02 8.21083844e-01]
  [2.37203720e+02 1.66769409e+02 8.51098716e-01]
  [2.45036438e+02 1.92220001e+02 7.81010211e-01]
  [2.93950806e+02 1.35496948e+02 8.12074006e-01]
  [3.13516663e+02 1.20791023e+02 7.81115115e-01]
  [3.30157928e+02 9.92772751e+01 7.70076990e-01]
  [2.70510681e+02 1.96129974e+02 5.57466626e-01]
  [2.56800964e+02 1.96153687e+02 5.57700157e-01]
  [2.64620178e+02 2.49940857e+02 3.90859783e-01]
  [2.66577454e+02 2.99831390e+02 6.19631827e-01]
  [2.84199860e+02 1.95165131e+02 5.07604480e-01]
  [2.90051941e+02 2.47006775e+02 1.09471604e-01]
  [2.94965057e+02 2.94943329e+02 1.33420244e-01]
  [2.69528473e+02 1.21811554e+02 9.10941541e-01]
  [2.79319244e+02 1.21798706e+02 9.01035666e-01]
